Indicator name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165614223905896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Country Allocation as Fraction of CHF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218305692842493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999963.0,1.1999076E7,1.1482132E7,2.6808077E7,1.0439418E7,1.5016297E7,2006304.0,1967415.0,773181.0,8110712.0,0.0,0.0
Cross-Appeal: Amount Received By UN Agencies,0.0,0.0,0.0,1.0524273E7,1.1674933E7,7008483.0,0.0,2.64037324E8,1.88668884E8,2.73712584E8,3.83376694E8,2.00949407E8,1.84259797E8,1.78244665E8,7.3802912E7,0.0,0.0,0.0,0.0
Total Country Humanitarian Funding Received,0.0,3300510.0,333037.0,2.101334E8,7.3595394E7,4.4586603E7,5.6606858E7,3.9498026E8,3.32097079E8,4.83115087E8,6.34211153E8,3.17838529E8,2.30757227E8,2.34245468E8,9.4456937E7,3.2556073E7,1.6965128E7,1.1592127E7,0.0
Total Country Pooled Fund Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999963.0,1.2549076E7,1.1482132E7,2.9296678E7,1.4375974E7,1.6400756E7,2902401.0,2308619.0,1023181.0,8110712.0,0.0,0.0
CAP Amount Received,0.0,0.0,0.0,1.0524273E7,2.2266421E7,1.2829164E7,0.0,2.73431388E8,2.29183189E8,4.00468563E8,4.56361623E8,2.26189188E8,2.21723553E8,2.06902892E8,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of CERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00785653982007869,0.0338127569028684,0.0269306501770173,0.0674122442483034,0.0251416662559644,0.0352365355849353,0.00417134851767144,0.00402644801557458,0.0018131910966124,0.0164188274308505,0.0,0.0
Cross-Appeal: Amount Received,0.0,0.0,0.0,1.0524273E7,2.2266421E7,1.2829164E7,0.0,2.73431388E8,2.29183189E8,4.00468563E8,4.56361623E8,2.26189188E8,2.21723553E8,2.06902892E8,7.6494116E7,0.0,0.0,1181630.0,0.0
Cross-Appeal: Amount Requested (Original),0.0,0.0,0.0,2.8511287E8,1.13123857E8,9.5349452E7,0.0,2.76670374E8,2.14476053E8,3.16561178E8,5.49680117E8,3.78457331E8,4.1527574E8,2.68376059E8,1.31419709E8,0.0,0.0,3.59861529E8,0.0
ERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392393130935684,0.0123853958561456,0.0059996344123168,0.00382546141725141,0.00361227042541089,0.0076790588348908,0.0,0.0,0.0
ERF Country Allocation as Fraction of ERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0884971811315665,0.0260161003037023,0.0140388902058942,0.0122848658952487,0.00323463155404677,0.00245344475714852,0.0,0.0,0.0
Cross-Appeal: Amount Requested (Revised),0.0,0.0,0.0,5.0965458E7,9.2266198E7,9.0045002E7,0.0,4.25812834E8,3.95551054E8,5.83447922E8,7.22198333E8,4.7839929E8,4.78582358E8,2.38444169E8,1.46971839E8,0.0,0.0,3.59861529E8,0.0
CAP Amount Required (Revised),0.0,0.0,0.0,5.0965458E7,9.2266198E7,9.0045002E7,0.0,4.25812834E8,3.95551054E8,5.83447922E8,7.22198333E8,4.7839929E8,4.78582358E8,2.38444169E8,0.0,0.0,0.0,0.0,0.0
CHF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By Private Orgs. & Foundations,0.0,0.0,0.0,0.0,412800.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,380916.0,8298144.0,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00506345051269144,0.0361312301695975,0.0237668669618674,0.0422699551611323,0.0328450362290722,0.0650740052444815,0.00856496399751051,0.0208286978435475,0.0237492095560788,0.478081391428346,0.0,0.0
Cross-Appeal: Amount Received By NGOs,0.0,0.0,0.0,0.0,1.0178688E7,5820681.0,0.0,9394064.0,4.0514305E7,1.26685979E8,4.3322311E7,2.5239781E7,3.708284E7,2.0360083E7,2691204.0,0.0,0.0,1181630.0,0.0
ERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488601.0,3936556.0,1384459.0,896097.0,341204.0,250000.0,0.0,0.0,0.0
