Indicator name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Country Allocation as Fraction of CHF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3803740.0,1803311.0,2.8437349E7,2998439.0,1.2455835E7,4983445.0,1.6651567E7,7999448.0,5532908.0,1.577306E7,0.0,0.0
Cross-Appeal: Amount Received By UN Agencies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79394807E8,0.0,0.0,0.0,0.0,6.3986192E7,7.5863071E7,8.1668459E7,7848990.0,0.0
Total Country Humanitarian Funding Received,0.0,0.0,1711829.0,8488069.0,1.1142937E7,1.7142932E7,2.7328479E7,2.4290878E7,3.2895382E7,6.0553927E8,2.35186076E8,1.36287157E8,8.2324212E7,1.35531535E8,1.72452941E8,2.00089199E8,1.8792026E8,4.7595944E7,0.0
Total Country Pooled Fund Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3803740.0,1803311.0,2.8437349E7,2998439.0,1.2455835E7,6397471.0,1.7861429E7,9701078.0,8620837.0,2.0410608E7,399758.0,0.0
CAP Amount Received,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of CERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149423938218988,0.00508163432444869,0.0666980921209364,0.00753994783854279,0.0299978836472839,0.0116939174203912,0.0346206204654712,0.0163714119925344,0.0129752535615535,0.0319300143065677,0.0,0.0
Cross-Appeal: Amount Received,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48842785E8,0.0,0.0,0.0,0.0,1.16033428E8,1.29047057E8,1.3161689E8,7848990.0,0.0
Cross-Appeal: Amount Requested (Original),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87538101E8,0.0,0.0,0.0,0.0,8.3410311E7,1.92023E8,2.65044894E8,1.895E8,0.0
ERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171763077428546,0.0089267933105015,0.00986721357219417,0.0154327620652827,0.0246782757750548,0.00839899298982283,0.0
ERF Country Allocation as Fraction of ERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143387097503644,0.0165863655628324,0.0161315403433506,0.0303042528619875,0.0235590160757391,0.00353137569149092,0.0
Cross-Appeal: Amount Requested (Revised),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77134253E8,0.0,0.0,0.0,0.0,1.60606173E8,1.92023E8,2.65044894E8,1.895E8,0.0
CAP Amount Required (Revised),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By Private Orgs. & Foundations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498945.0,1132527.0,0.0,0.0
CERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15659129324185,0.0548195792345564,0.0469620227933359,0.0127492198985454,0.0913940482300911,0.0605343783916207,0.122861199793834,0.0463862660364835,0.0276522072538258,0.0839348561991134,0.0,0.0
Cross-Appeal: Amount Received By NGOs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9447978E7,0.0,0.0,0.0,0.0,5.1192724E7,5.2468274E7,4.6067631E7,0.0,0.0
ERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414026.0,1209862.0,1701630.0,3087929.0,4637548.0,399758.0,0.0
