Indicator name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Country Allocation as Fraction of CHF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983682.0,3661152.0,1900000.0,0.0,0.0,0.0,0.0,2991937.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By UN Agencies,0.0,0.0,0.0,4676151.0,1.8441002E7,8.0218742E7,0.0,6.9764929E7,5.8346703E7,2.7098634E7,0.0,0.0,0.0,3.5819451E7,0.0,0.0,0.0,0.0,0.0
Total Country Humanitarian Funding Received,0.0,1288628.0,1024692.0,1.351272E7,5.2918443E7,1.44408957E8,1.13777966E8,1.19398398E8,1.23427388E8,1.38547513E8,6.6315367E7,3.007772E7,1.52024473E8,6.109185E7,1.682772E7,1.187642725E9,2.68268269E8,4678230.0,0.0
Total Country Pooled Fund Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983682.0,3661152.0,1900000.0,0.0,0.0,0.0,0.0,2991937.0,0.0,0.0,0.0,0.0
CAP Amount Received,0.0,0.0,0.0,4676151.0,1.8441002E7,8.0218742E7,0.0,7.4761245E7,6.8920424E7,2.7192242E7,0.0,0.0,0.0,3.7229017E7,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of CERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156492676432168,0.0103169312837464,0.0044563357516124,0.0,0.0,0.0,0.0,0.00612320166125304,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received,0.0,0.0,0.0,4676151.0,1.8441002E7,8.0218742E7,0.0,7.4761245E7,6.8920424E7,2.7192242E7,0.0,0.0,0.0,3.7229017E7,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Requested (Original),0.0,0.0,0.0,1.7232575E7,4.2740007E7,1.37091482E8,0.0,1.20991657E8,1.16791313E8,4.3808822E7,0.0,0.0,0.0,1.2157727E8,0.0,0.0,0.0,0.0,0.0
ERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERF Country Allocation as Fraction of ERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Requested (Revised),0.0,0.0,0.0,1.5261568E7,4.6552537E7,1.38015246E8,0.0,1.45191413E8,1.09919489E8,4.3808822E7,0.0,0.0,0.0,9.7912181E7,0.0,0.0,0.0,0.0,0.0
CAP Amount Required (Revised),0.0,0.0,0.0,1.5261568E7,4.6552537E7,1.38015246E8,0.0,1.45191413E8,1.09919489E8,4.3808822E7,0.0,0.0,0.0,9.7912181E7,0.0,0.0,0.0,0.0,0.0
CHF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By Private Orgs. & Foundations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121975.0,1152455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333646185102082,0.0296623955130607,0.0137137070082232,0.0,0.0,0.0,0.0,0.177798121195266,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By NGOs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4874341.0,9421266.0,93608.0,0.0,0.0,0.0,1409566.0,0.0,0.0,0.0,0.0,0.0
ERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
