Indicator name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Country Allocation as Fraction of CHF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9407299.0,1.1479752E7,1.2496792E7,2.3506382E7,1.5690704E7,1.6082778E7,1994899.0,0.0,2052680.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By UN Agencies,0.0,0.0,0.0,410000.0,0.0,0.0,0.0,1.8893035E7,8.5697844E7,1.19290081E8,1.68505682E8,1.32427498E8,1.00001307E8,3.2827882E7,0.0,0.0,0.0,0.0,0.0
Total Country Humanitarian Funding Received,0.0,878460.0,7299484.0,8665624.0,2.0839109E7,7.5616076E7,6.43475063E8,8.105272E7,1.34990516E8,1.72741648E8,2.71618391E8,1.92594515E8,1.64655047E8,6.8739828E7,1.5010857E7,1.0023695E7,8786519.0,276922.0,0.0
Total Country Pooled Fund Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9407299.0,1.1479752E7,1.2496792E7,2.3506382E7,1.5690704E7,1.6082778E7,1994899.0,0.0,2052680.0,0.0,0.0,0.0
CAP Amount Received,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00743538E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of CERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369550932656686,0.0323493295384759,0.0293104741947704,0.0591097214760284,0.0377885475310143,0.037739089690462,0.00414763614415076,0.0,0.00481375137282775,0.0,0.0,0.0
Cross-Appeal: Amount Received,0.0,0.0,0.0,410000.0,0.0,0.0,0.0,1.952605E7,1.00338132E8,1.38589026E8,2.00743538E8,1.53824575E8,1.26159835E8,4.0172849E7,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Requested (Original),0.0,0.0,0.0,2.50667E7,0.0,0.0,0.0,2.9965284E7,6.6237244E7,1.75399329E8,1.55536622E8,3.37688785E8,3.39866531E8,1.4747777E8,0.0,0.0,0.0,0.0,0.0
ERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERF Country Allocation as Fraction of ERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Requested (Revised),0.0,0.0,0.0,2.50667E7,0.0,0.0,0.0,3.0659728E7,1.31073664E8,1.98604462E8,2.70054632E8,2.89605365E8,3.36105251E8,1.47118508E8,0.0,0.0,0.0,0.0,0.0
CAP Amount Required (Revised),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70054632E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By Private Orgs. & Foundations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685000.0,349124.0,164826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116063951956208,0.0850411742999782,0.0723438275869639,0.0865419381708951,0.0814701498638214,0.0976755847635815,0.0290210065698739,0.0,0.204782767233041,0.0,0.0,0.0
Cross-Appeal: Amount Received By NGOs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633015.0,1.4640288E7,1.8613945E7,3.1888732E7,2.1232251E7,2.6158528E7,7344967.0,0.0,0.0,0.0,0.0,0.0
ERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
