Indicator name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Country Allocation as Fraction of CHF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1.2640818E7,6000000.0,2000031.0,1999994.0,4997385.0,0.0,1870201.0,2.1113716E7,0.0,0.0
Cross-Appeal: Amount Received By UN Agencies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6240432E7,6.0388217E7,1.02846875E8,1.13115753E8,7.0319785E7,0.0,0.0,0.0,0.0,2.3130357E8,0.0,0.0
Total Country Humanitarian Funding Received,0.0,653603.0,2682358.0,7191597.0,7192593.0,9089275.0,3.241087E7,5.6676766E7,9.6091068E7,1.25604515E8,1.26735126E8,7.569516E7,4.415817E7,1.8747804E7,9307058.0,1.1419943E7,5.4125322E8,4925048.0,0.0
Total Country Pooled Fund Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1.2640818E7,6130449.0,2000031.0,1999994.0,4997385.0,0.0,1870201.0,2.1113716E7,0.0,0.0
CAP Amount Received,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7136704E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of CERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00281794672380343,0.0296482785173819,0.0150877463344283,0.00481675433473234,0.00469309176228049,0.010390167448195,0.0,0.0043858188471724,0.0427413104334104,0.0,0.0
Cross-Appeal: Amount Received,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7136704E7,7.0590557E7,1.11131425E8,1.15656963E8,7.0319785E7,0.0,0.0,0.0,0.0,2.8121887E8,0.0,0.0
Cross-Appeal: Amount Requested (Original),0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4506025E7,6.0610934E7,1.19987697E8,1.15026422E8,1.23504597E8,0.0,0.0,0.0,0.0,4.37694E8,0.0,0.0
ERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00102930421988928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERF Country Allocation as Fraction of ERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00463889903662006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Requested (Revised),0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7588618E7,1.02949868E8,1.22956612E8,1.29220163E8,1.25049126E8,0.0,0.0,0.0,0.0,4.21862342E8,0.0,0.0
CAP Amount Required (Revised),0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7588618E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By Private Orgs. & Foundations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010406794521214,0.100639837668256,0.0473428337460287,0.0264221781154832,0.0452915960964868,0.266558419322071,0.0,0.163766228955784,0.0390089429860574,0.0,0.0
Cross-Appeal: Amount Received By NGOs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896272.0,1.020234E7,8284550.0,2541210.0,0.0,0.0,0.0,0.0,0.0,4.99153E7,0.0,0.0
ERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
