Indicator name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835098748797678,0.0889533948684576,0.0830529650958396,0.0588306773274152,0.0973874584985921,0.0981389877258505,0.113515451740976,0.105706742238704,0.0668654675316687,0.0841419989769455,0.0133414457892259,0.0
CHF Country Allocation as Fraction of CHF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580293590723563,0.529664028491322,0.53280720688086,0.443223539870418,0.543457596720893,0.239449997799831,0.208498839670225,0.250698459179155,0.133273141025576,0.1709611139043,0.0416170106044821,0.0
CERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1024699E7,2.9969433E7,1.6025254E7,2.5820034E7,2.3856917E7,1.8321205E7,2.0158449E7,4.7447449E7,2.9589286E7,2.727319E7,1.5434292E7,0.0
Cross-Appeal: Amount Received By UN Agencies,0.0,1.07254563E8,1.53969388E8,1.72490551E8,1.94426872E8,5.53756188E8,9.99091371E8,1.04276536E9,9.93635343E8,1.193057136E9,1.245428152E9,1.08819046E9,6.55061368E8,4.97885894E8,4.8239487E8,4.79829046E8,5.36471233E8,0.0,0.0
Total Country Humanitarian Funding Received,0.0,1.29814671E8,2.34532052E8,2.7041754E8,3.55797266E8,1.021216641E9,1.430872152E9,1.462078409E9,1.500153088E9,1.767291846E9,1.69639745E9,1.33896361E9,8.66987565E8,6.76658929E8,6.36188748E8,6.49508911E8,6.50413024E8,1.15946804E8,0.0
Total Country Pooled Fund Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53122684E8,1.63413143E8,1.62804082E8,1.25620245E8,1.5425518E8,1.03406487E8,9.6969693E7,1.14696889E8,7.3019003E7,8.2000242E7,1.698119E7,0.0
CAP Amount Received,0.0,1.07254563E8,1.55737624E8,1.73500956E8,1.95426872E8,5.53756188E8,1.018855336E9,1.071073997E9,1.081601043E9,1.404882164E9,1.483176604E9,1.217023072E9,7.41484812E8,5.85279169E8,5.4992256E8,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of CERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121875646249183,0.0844522655365964,0.0375862696467735,0.0649276872230522,0.0574555636253136,0.0429916771053073,0.0419118520197863,0.0971044171515038,0.0693900004401529,0.0552101714496579,0.0703626326837536,0.0
Cross-Appeal: Amount Received,0.0,1.07254563E8,1.55737624E8,1.73500956E8,1.95426872E8,5.53756188E8,1.018855336E9,1.071073997E9,1.099643717E9,1.404882164E9,1.483176604E9,1.217023072E9,7.41484812E8,5.85279169E8,5.4992256E8,5.47036856E8,6.04328907E8,0.0,0.0
Cross-Appeal: Amount Requested (Original),0.0,1.25616818E8,1.94154116E8,1.94502863E8,2.55110043E8,2.41575568E8,1.459154491E9,1.525490203E9,1.29410008E9,1.864188415E9,2.189169042E9,1.877499637E9,1.267046281E9,1.064170733E9,9.84123193E8,9.95517357E8,1.035894093E9,0.0,0.0
ERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERF Country Allocation as Fraction of ERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Requested (Revised),0.0,1.31511144E8,2.51970846E8,2.74581481E8,2.62967857E8,7.26641111E8,1.910110699E9,1.595020717E9,1.368092035E9,2.004531299E9,2.111251778E9,1.843386608E9,1.132952016E9,1.051018271E9,9.85120878E8,9.85696822E8,1.035894093E9,0.0,0.0
CAP Amount Required (Revised),0.0,1.31511144E8,2.51970846E8,2.74581481E8,2.62967857E8,7.26641111E8,1.910110699E9,1.595020717E9,1.333440796E9,2.004531299E9,2.111251778E9,1.843386608E9,1.132952016E9,1.051018271E9,9.85120878E8,0.0,0.0,0.0,0.0
CHF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22097985E8,1.3344371E8,1.46778828E8,9.9800211E7,1.30398263E8,8.5085282E7,7.6811244E7,6.724944E7,4.3429717E7,5.4727052E7,1546898.0,0.0
Cross-Appeal: Amount Received By Private Orgs. & Foundations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29500.0,68854.0,200000.0,2335626.0,303710.0,213324.0,0.0,0.0,0.0,198087.0,0.0,0.0
CERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212195863156338,0.0199775831145041,0.0090676896610318,0.0152205097926786,0.0178174498707997,0.0211320274241765,0.0297911519911385,0.0745807736291494,0.045556397300914,0.0419321092807637,0.133115286213495,0.0
Cross-Appeal: Amount Received By NGOs,0.0,0.0,0.0,0.0,1000000.0,0.0,1.666319E7,2.8279137E7,1.0593952E8,2.11580028E8,2.34741526E8,1.26570202E8,8.581012E7,8.6450265E7,6.666565E7,6.6774737E7,6.7335511E7,0.0,0.0
ERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
