Indicator name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Country Allocation as Fraction of CHF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0542091E7,7138866.0,1.253086E7,7463048.0,2.2839556E7,2.2553084E7,1.4781195E7,1.3087674E7,2.1159936E7,1.1078316E7,6997593.0,0.0
Cross-Appeal: Amount Received By UN Agencies,0.0,0.0,0.0,0.0,0.0,1.45431233E8,1.38068752E8,1.46739017E8,2.48876818E8,2.39368746E8,3.55150937E8,3.03368969E8,2.9685068E8,3.30596945E8,2.74814968E8,2.06690936E8,2.26038485E8,4.4204246E7,0.0
Total Country Humanitarian Funding Received,0.0,0.0,4864193.0,2549307.0,8915335.0,1.90435037E8,1.72430648E8,1.8886458E8,3.13519609E8,3.07904132E8,4.28706912E8,3.65429726E8,4.0696118E8,4.04078697E8,3.59235413E8,2.903336E8,3.08613881E8,9.5952896E7,0.0
Total Country Pooled Fund Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0542091E7,7138866.0,1.253086E7,7463048.0,2.2839556E7,2.2553084E7,1.4781195E7,1.3087674E7,2.1159936E7,1.1078316E7,6997593.0,0.0
CAP Amount Received,0.0,0.0,0.0,0.0,0.0,1.45431233E8,1.38657911E8,1.55575153E8,2.77378956E8,2.57548539E8,3.65906783E8,3.2627975E8,3.14112102E8,3.56072026E8,2.9786099E8,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of CERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414129450036791,0.0201169440563717,0.0293903786402367,0.0187667625176104,0.0550054125992857,0.0529220051332253,0.0307318910058807,0.0267848110367091,0.049622284510468,0.0224262627779694,0.0319009816536713,0.0
Cross-Appeal: Amount Received,0.0,0.0,0.0,0.0,0.0,1.45431233E8,1.38657911E8,1.55575153E8,2.77378956E8,2.57548539E8,3.65906783E8,3.2627975E8,3.14112102E8,3.56072026E8,2.9786099E8,2.26544292E8,2.66407157E8,4.809991E7,0.0
Cross-Appeal: Amount Requested (Original),0.0,0.0,0.0,0.0,0.0,3.0059635E7,1.8269184E8,1.67069799E8,1.70664445E8,2.8766113E8,3.8894035E8,4.51153765E8,5.06429849E8,4.57367146E8,5.00512658E8,5.27350382E8,5.71597807E8,5.66558928E8,0.0
ERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERF Country Allocation as Fraction of ERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Requested (Revised),0.0,0.0,0.0,0.0,0.0,1.65478646E8,2.27333619E8,1.93368356E8,2.77415892E8,3.17920558E8,4.00558371E8,5.44088494E8,5.3527614E8,5.71946997E8,5.09937289E8,6.18458074E8,5.71597807E8,5.66558928E8,0.0
CAP Amount Required (Revised),0.0,0.0,0.0,0.0,0.0,1.65478646E8,2.27333619E8,1.93368356E8,2.77415892E8,3.17920558E8,4.00558371E8,5.44088494E8,5.3527614E8,5.71946997E8,5.09937289E8,0.0,0.0,0.0,0.0
CHF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By Private Orgs. & Foundations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558182534808803,0.0227700781548244,0.040697277813732,0.0174082754233736,0.0625005421699055,0.0554182686417412,0.0365799907536328,0.0364320262601727,0.0728814577437816,0.0358970113855637,0.0729273767828748,0.0
Cross-Appeal: Amount Received By NGOs,0.0,0.0,0.0,0.0,0.0,0.0,589159.0,8836136.0,2.680511E7,1.8592416E7,1.0755846E7,2.2910781E7,1.7261422E7,2.5475081E7,2.3046022E7,1.9853356E7,4.0368672E7,3895664.0,0.0
ERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
