Indicator name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Country Allocation as Fraction of CHF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575570.0,5580667.0,2996920.0,2999757.0,6138419.0,4019325.0,6307018.0,3997510.0,3000059.0,1972054.0,0.0
Cross-Appeal: Amount Received By UN Agencies,0.0,0.0,0.0,0.0,0.0,0.0,2545900.0,0.0,0.0,1.0968413E7,0.0,0.0,1.9370114E7,3.9042353E7,2.3694731E7,1.917804E7,1.7318831E7,6970115.0,0.0
Total Country Humanitarian Funding Received,0.0,420667.0,84532.0,1455675.0,4488036.0,545337.0,2747807.0,8707416.0,2493756.0,2.1343329E7,8098257.0,6739847.0,4.2031699E7,4.4145213E7,4.0944052E7,2.4209647E7,2.6756459E7,8852191.0,0.0
Total Country Pooled Fund Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575570.0,5580667.0,2996920.0,2999757.0,6138419.0,4019325.0,6307018.0,3997510.0,3000059.0,1972054.0,0.0
CAP Amount Received,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9370114E7,4.0222828E7,2.4753575E7,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of CERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00443987231962297,0.0130891188789176,0.00753612812409579,0.00722443428771538,0.0144041250335381,0.00835666249022569,0.0129077393993098,0.00937458310617956,0.00607313525660508,0.00899029973221493,0.0
Cross-Appeal: Amount Received,0.0,0.0,0.0,0.0,0.0,0.0,2545900.0,0.0,0.0,1.0968413E7,0.0,0.0,1.9370114E7,4.0222828E7,2.4753575E7,2.079611E7,1.7318831E7,7321897.0,0.0
Cross-Appeal: Amount Requested (Original),0.0,0.0,1.1218318E7,0.0,0.0,0.0,7494198.0,0.0,0.0,3.1690382E7,0.0,0.0,3.9199338E7,7.9071305E7,7.1670661E7,7.4085087E7,8.2001876E7,7.4802183E7,0.0
ERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERF Country Allocation as Fraction of ERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Requested (Revised),0.0,0.0,1.1218318E7,0.0,0.0,0.0,7494198.0,0.0,0.0,3.1690382E7,0.0,0.0,3.3264338E7,7.9310556E7,6.9982984E7,7.4085087E7,8.2001876E7,7.4802183E7,0.0
CAP Amount Required (Revised),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3264338E7,7.9310556E7,6.9982984E7,0.0,0.0,0.0,0.0
CHF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By Private Orgs. & Foundations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631805998662259,0.261471254085996,0.370069756985979,0.445077907554875,0.146042609412482,0.0910478107784869,0.15403990792118,0.165120540584503,0.112124664926701,0.222775807706815,0.0
Cross-Appeal: Amount Received By NGOs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180475.0,1058844.0,1618070.0,0.0,351782.0,0.0
ERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
