Indicator name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Country Allocation as Fraction of CHF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598305.0,938214.0,2080292.0,1.1940932E7,2997112.0,1.0548935E7,1.3010727E7,3.780777E7,0.0,1512074.0,0.0,0.0
Cross-Appeal: Amount Received By UN Agencies,0.0,0.0,0.0,0.0,0.0,1494123.0,0.0,7218561.0,0.0,0.0,5.7288951E7,0.0,1.7950207E7,3.2056919E7,4.6809374E7,3.73541069E8,0.0,0.0,0.0
Total Country Humanitarian Funding Received,0.0,676119.0,699406.0,146700.0,1666582.0,1.9328649E7,6124760.0,2.1944212E7,1.2318435E7,2.398536E7,1.22671913E8,3.399994E7,3.7308905E7,8.5162252E7,7.34494728E8,3.56041353E8,2.9089763E7,7233064.0,0.0
Total Country Pooled Fund Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598305.0,938214.0,2080292.0,1.1940932E7,2997112.0,1.0548935E7,1.3010727E7,3.780777E7,0.0,1512074.0,0.0,0.0
CAP Amount Received,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5260463E7,5.3544941E7,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of CERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102070321787001,0.00264383706752651,0.00487919979652277,0.0300269588354428,0.00721806422884361,0.0247536342355689,0.0270508740376721,0.0773761613537561,0.0,0.00306094977465306,0.0,0.0
Cross-Appeal: Amount Received,0.0,0.0,0.0,0.0,0.0,1494123.0,0.0,7218561.0,0.0,0.0,6.2850928E7,0.0,1.7950207E7,3.5260463E7,5.3544941E7,4.91637038E8,0.0,0.0,0.0
Cross-Appeal: Amount Requested (Original),0.0,0.0,0.0,0.0,0.0,6395635.0,0.0,4.8703941E7,0.0,0.0,7.4021809E7,0.0,3.4527526E7,6.6489287E7,3.54918E7,3.54396229E8,0.0,0.0,0.0
ERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERF Country Allocation as Fraction of ERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Requested (Revised),0.0,0.0,0.0,0.0,0.0,6395635.0,0.0,4.8703941E7,0.0,0.0,1.4377408E8,0.0,3.325817E7,5.123183E7,9.5508967E7,8.22373477E8,0.0,0.0,0.0
CAP Amount Required (Revised),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.123183E7,9.5508967E7,0.0,0.0,0.0,0.0
CHF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By Private Orgs. & Foundations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118405026345899,0.0761634087446985,0.086731739694547,0.097340391194519,0.0881505085008974,0.282745768067972,0.15277575092777,0.0514745287593133,0.0,0.0519795915834722,0.0,0.0
Cross-Appeal: Amount Received By NGOs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5561977.0,0.0,0.0,3203544.0,6735567.0,1.18095969E8,0.0,0.0,0.0
ERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
