Indicator name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHF Country Allocation as Fraction of CHF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177096.0,0.0,2591262.0,3287464.0,0.0,3664730.0,4.1121348E7,8.2189015E7,0.0,7.7419314E7,0.0,0.0
Cross-Appeal: Amount Received By UN Agencies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5447096.0,1.4608732E7,0.0,0.0,2.15915475E8,9.45049842E8,1.133637282E9,1.087441043E9,4.01483424E8,0.0
Total Country Humanitarian Funding Received,0.0,1054800.0,558121.0,1465553.0,2449294.0,890625.0,0.0,1980332.0,1.670954E7,1.01996921E8,2.7216249E8,1.69718937E8,3.8819186E7,6.39699588E8,1.465359959E9,2.246140266E9,2.37253622E9,7.07174942E8,9974900.0
Total Country Pooled Fund Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177096.0,0.0,2591262.0,3287464.0,0.0,3664730.0,4.9162635E7,1.16248638E8,3.8635403E7,1.52635886E8,5.9244555E7,0.0
CAP Amount Received,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15915475E8,9.59284768E8,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of CERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95693758322857E-4,0.0,0.0060776492065235,0.00826673715259414,0.0,0.00859948288543974,0.0854962528233266,0.168205384399722,0.0,0.156722906248037,0.0,0.0
Cross-Appeal: Amount Received,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5447096.0,1.4608732E7,0.0,0.0,2.15915475E8,9.59284768E8,1.144764735E9,1.240031118E9,4.49853804E8,0.0
Cross-Appeal: Amount Requested (Original),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022857E7,5.2938616E7,0.0,0.0,1.80141764E8,5.19627047E8,2.276149354E9,2.893444593E9,3.182409473E9,0.0
ERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125704114100508,0.0232431784359955,0.0172007971117508,0.0317030236950397,0.0837763776420687,0.0
ERF Country Allocation as Fraction of ERF Global Allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024044542076,0.32288698630361,0.379159307722681,0.382104601162077,0.523353582367824,0.0
Cross-Appeal: Amount Requested (Revised),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0397906E7,4.3687572E7,0.0,0.0,3.48340163E8,1.409812466E9,2.256199013E9,2.893444593E9,3.182409473E9,0.0
CAP Amount Required (Revised),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48340163E8,1.409812466E9,0.0,0.0,0.0,0.0
CHF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross-Appeal: Amount Received By Private Orgs. & Foundations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERF Country Allocation as Fraction of Total Country Funding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0894274293401308,0.0,0.0254052963030129,0.0120790488064685,0.0,0.0944051222506314,0.0642822799504445,0.0560879355923496,0.0,0.0326314571501041,0.0,0.0
Cross-Appeal: Amount Received By NGOs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4234926E7,1.1127453E7,3.2695589E7,4.837038E7,0.0
ERF Total Allocations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8041287.0,3.4059623E7,3.8635403E7,7.5216572E7,5.9244555E7,0.0
